Query_ID	CARD_Protein_Accession	CARD_Protein_Description	NCBI_Nucleotide_ID	CDS_Name	Locus_Tag	CDS_ID
k141_3035193_1 # 2 # 592 # -1 # ID=2499183_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.513	BAE78083.1	gb|BAE78083.1|mdtO [Escherichia coli str. K-12 substr. W3110]	AP009048.1	yjcQ	NA	BAE78083.1
k141_2409470_1 # 1 # 384 # 1 # ID=2499260_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.510	BAD89844.2	gb|BAD89844.2|abeM [Acinetobacter baumannii]	AB204810.2	abeM	NA	BAD89844.2
k141_2943779_2 # 268 # 420 # 1 # ID=2499334_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.314	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_176295_1 # 2 # 238 # 1 # ID=2499549_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.599	AAB58161.1	gb|AAB58161.1|ceoB [Burkholderia cepacia]	U97042.1	ceoB	NA	AAB58161.1
k141_3123490_1 # 3 # 314 # 1 # ID=2499674_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.651	AAB41956.1	gb|AAB41956.1|MexC [Pseudomonas aeruginosa]	U57969.1	mexC	NA	AAB41956.1
k141_354378_1 # 1 # 282 # -1 # ID=2499793_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.418	AAG07065.1	gb|AAG07065.1|MexJ [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA3677	AAG07065.1
k141_2589396_2 # 255 # 317 # 1 # ID=2499910_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.571	CAC14594.1	gb|CAC14594.1|smeD [Stenotrophomonas maltophilia]	AJ252200.1	smeD	NA	CAC14594.1
k141_1875014_1 # 2 # 325 # 1 # ID=2499963_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.722	AAF67494.2	gb|AAF67494.2|novA [Streptomyces niveus]	AF170880.4	novA	NA	AAF67494.2
k141_890068_1 # 222 # 305 # 1 # ID=2500003_1;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.476	ADO96486.1	gb|ADO96486.1|hmrM [Haemophilus influenzae R2846]	CP002276.1	hmrM	R2846_1088	ADO96486.1
k141_1606398_1 # 1 # 357 # -1 # ID=2500072_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.451	ADO96486.1	gb|ADO96486.1|hmrM [Haemophilus influenzae R2846]	CP002276.1	hmrM	R2846_1088	ADO96486.1
k141_1337635_1 # 3 # 335 # -1 # ID=2500116_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.327	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_2230159_1 # 2 # 478 # 1 # ID=2500119_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.602	AAG07763.1	gb|AAG07763.1|MexW [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA4375	AAG07763.1
k141_354409_1 # 1 # 654 # -1 # ID=2500208_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.606	AAG07593.1	gb|AAG07593.1|MexH [Pseudomonas aeruginosa PAO1]	AE004091.2	mexH	PA4206	AAG07593.1
k141_3035241_1 # 2 # 73 # -1 # ID=2500331_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.625	AAG07763.1	gb|AAG07763.1|MexW [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA4375	AAG07763.1
k141_1875034_1 # 1 # 405 # -1 # ID=2500445_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.719	AAF67494.2	gb|AAF67494.2|novA [Streptomyces niveus]	AF170880.4	novA	NA	AAF67494.2
k141_87686_1 # 47 # 316 # 1 # ID=2500812_1;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.507	ADZ12699.1	gb|ADZ12699.1|RanA [Riemerella anatipestifer RA-GD]	CP002562.1	NA	RIA_1613	ADZ12699.1
k141_2943855_1 # 2 # 220 # -1 # ID=2500963_1;partial=10;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=9bp;gc_cont=0.502	AAL19305.1	gb|AAL19305.1|mdsB [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	AE006468.2	NA	STM0351	AAL19305.1
k141_87698_2 # 289 # 789 # 1 # ID=2500979_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.627	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_2321826_1 # 3 # 131 # -1 # ID=2501028_1;partial=10;start_type=ATG;rbs_motif=TAA;rbs_spacer=6bp;gc_cont=0.349	AAC73564.1	gb|AAC73564.1|acrB [Escherichia coli str. K-12 substr. MG1655]	U00096.3	acrB	b0462	AAC73564.1
k141_2589465_1 # 3 # 119 # -1 # ID=2501099_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.359	AAC74000.1	gb|AAC74000.1|msbA [Escherichia coli str. K-12 substr. MG1655]	U00096.3	msbA	b0914	AAC74000.1
k141_1427108_1 # 279 # 470 # 1 # ID=2501514_1;partial=01;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=11-12bp;gc_cont=0.672	WP_001985623.1	gb|WP_001985623.1|Acinetobacter baumannii AbuO [Acinetobacter baumannii]	NZ_JBREVO010000014.1	abuO	ACU6TM_RS04760	WP_001985623.1
k141_1427116_1 # 2 # 64 # -1 # ID=2501683_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.571	AAG07763.1	gb|AAG07763.1|MexW [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA4375	AAG07763.1
k141_2321880_1 # 1 # 504 # -1 # ID=2501977_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.653	AAG05915.1	gb|AAG05915.1|MuxB [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA2527	AAG05915.1
k141_267574_1 # 1 # 156 # -1 # ID=2502204_1;partial=10;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.500	AAC73788.1	gb|AAC73788.1|kdpE [Escherichia coli str. K-12 substr. MG1655]	U00096.3	kdpE	b0694	AAC73788.1
k141_2321890_1 # 3 # 512 # 1 # ID=2502236_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.302	ADZ12699.1	gb|ADZ12699.1|RanA [Riemerella anatipestifer RA-GD]	CP002562.1	NA	RIA_1613	ADZ12699.1
k141_2321895_1 # 2 # 355 # 1 # ID=2502366_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.669	BAE06006.1	gb|BAE06006.1|mexN [Pseudomonas aeruginosa]	AB219523.1	mexN	NA	BAE06006.1
k141_1250204_1 # 3 # 734 # -1 # ID=2502776_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.579	AAG05882.1	gb|AAG05882.1|MexF [Pseudomonas aeruginosa PAO1]	AE004091.2	mexF	PA2494	AAG05882.1
k141_2142958_1 # 2 # 400 # -1 # ID=2503156_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.381	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_2767369_1 # 3 # 338 # -1 # ID=2503209_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.670	AAG05913.1	gb|AAG05913.1|OpmB [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA2525	AAG05913.1
k141_1694779_1 # 2 # 208 # 1 # ID=2503471_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.469	ABS43151.1	gb|ABS43151.1|cmeB [Campylobacter jejuni subsp. doylei 269.97]	CP000768.1	cmeB	JJD26997_1591	ABS43151.1
k141_87831_1 # 2 # 82 # -1 # ID=2503566_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.642	AAL19306.1	gb|AAL19306.1|mdsA [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	AE006468.2	NA	STM0352	AAL19306.1
k141_2767399_1 # 1 # 93 # -1 # ID=2503724_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.247	AAX14803.1	gb|AAX14803.1|adeK [Acinetobacter baumannii]	AY769962.1	adeK	NA	AAX14803.1
k141_2409683_1 # 1 # 351 # -1 # ID=2503919_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.496	CDO61516.1	gb|CDO61516.1|efrB [Enterococcus faecium]	HG970103.1	efrB	NA	CDO61516.1
k141_1694820_2 # 288 # 398 # 1 # ID=2503971_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.486	APB03219.1	gb|APB03219.1|TaeA [Paenibacillus sp. LC231]	KX531049.1	taeA	NA	APB03219.1
k141_2143007_1 # 430 # 516 # 1 # ID=2504191_1;partial=01;start_type=ATG;rbs_motif=GGCGG;rbs_spacer=6bp;gc_cont=0.552	CAC14595.1	gb|CAC14595.1|smeE [Stenotrophomonas maltophilia]	AJ252200.1	smeE	NA	CAC14595.1
k141_2230340_1 # 3 # 71 # -1 # ID=2504438_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.739	ACQ82816.1	gb|ACQ82816.1|Acinetobacter baumannii AmvA [Acinetobacter baumannii]	FJ911554.1	NA	NA	ACQ82816.1
k141_2321994_1 # 1 # 423 # -1 # ID=2504630_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.461	AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA0158	AAG03548.1
k141_1606602_1 # 1 # 306 # -1 # ID=2504697_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.510	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_1963695_1 # 1 # 324 # 1 # ID=2504704_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.552	AAC73788.1	gb|AAC73788.1|kdpE [Escherichia coli str. K-12 substr. MG1655]	U00096.3	kdpE	b0694	AAC73788.1
k141_354659_1 # 3 # 401 # -1 # ID=2504938_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.536	APB03214.1	gb|APB03214.1|tetA(58) [Paenibacillus sp. LC231]	KX531044.1	tetA-48	NA	APB03214.1
k141_354673_1 # 2 # 424 # 1 # ID=2505186_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.288	AAC73564.1	gb|AAC73564.1|acrB [Escherichia coli str. K-12 substr. MG1655]	U00096.3	acrB	b0462	AAC73564.1
k141_176560_1 # 3 # 203 # -1 # ID=2505191_1;partial=10;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.567	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_2322015_1 # 1 # 423 # -1 # ID=2505463_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.466	AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA0158	AAG03548.1
k141_176584_1 # 1 # 189 # -1 # ID=2505474_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.265	AAL14439.1	gb|AAL14439.1|adeA [Acinetobacter baumannii]	AF370885.1	adeA	NA	AAL14439.1
k141_1606665_1 # 3 # 68 # -1 # ID=2505785_1;partial=10;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=11-12bp;gc_cont=0.333	AML99881.1	gb|AML99881.1|MdtK [Salmonella enterica subsp. enterica serovar Typhimurium]	CP014358.1	mdtK	SE16cs_02222	AML99881.1
k141_2856527_2 # 494 # 583 # 1 # ID=2506269_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.722	CAD55144.1	gb|CAD55144.1|qacJ [Staphylococcus aureus]	AJ512814.1	qacJ	NA	CAD55144.1
k141_890379_1 # 1 # 243 # -1 # ID=2506298_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.547	APB03219.1	gb|APB03219.1|TaeA [Paenibacillus sp. LC231]	KX531049.1	taeA	NA	APB03219.1
k141_2856533_1 # 13 # 438 # 1 # ID=2506329_1;partial=01;start_type=TTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.596	CDO61516.1	gb|CDO61516.1|efrB [Enterococcus faecium]	HG970103.1	efrB	NA	CDO61516.1
k141_979732_1 # 2 # 64 # -1 # ID=2506459_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.714	AAG05914.1	gb|AAG05914.1|MuxC [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA2526	AAG05914.1
k141_2589749_1 # 2 # 502 # -1 # ID=2506765_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.709	AAB41958.1	gb|AAB41958.1|OprJ [Pseudomonas aeruginosa]	U57969.1	oprJ	NA	AAB41958.1
k141_1875233_1 # 1 # 84 # -1 # ID=2506916_1;partial=10;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.500	BAA07390.1	gb|BAA07390.1|tcr3 [Kitasatospora aureofaciens]	D38215.1	tcr3	NA	BAA07390.1
k141_890396_1 # 1 # 357 # -1 # ID=2507061_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.546	APB03219.1	gb|APB03219.1|TaeA [Paenibacillus sp. LC231]	KX531049.1	taeA	NA	APB03219.1
k141_446193_1 # 1 # 282 # -1 # ID=2507545_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.521	AAG07064.1	gb|AAG07064.1|MexK [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA3676	AAG07064.1
k141_3035561_1 # 1 # 651 # -1 # ID=2507737_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.548	EOU56998.1	gb|EOU56998.1|Klebsiella pneumoniae KpnH [Escherichia coli KTE14]	KE136655.1	NA	NA	NA
k141_1427295_2 # 190 # 717 # 1 # ID=2507776_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.629	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_2944236_1 # 1 # 420 # 1 # ID=2508116_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.533	AAG07594.1	gb|AAG07594.1|MexI [Pseudomonas aeruginosa PAO1]	AE004091.2	mexI	PA4207	AAG07594.1
k141_1875294_1 # 2 # 76 # -1 # ID=2508220_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.587	ACJ41739.1	gb|ACJ41739.1|adeI [Acinetobacter baumannii AB0057]	CP001182.2	NA	AB57_3156	ACJ41739.1
k141_176700_1 # 2 # 85 # -1 # ID=2508345_1;partial=10;start_type=ATG;rbs_motif=TAAAA;rbs_spacer=14bp;gc_cont=0.417	AAV85982.1	gb|AAV85982.1|macB [Neisseria gonorrhoeae]	AY768532.1	macB	NA	AAV85982.1
k141_354860_1 # 1 # 480 # -1 # ID=2508630_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.685	AAF67494.2	gb|AAF67494.2|novA [Streptomyces niveus]	AF170880.4	novA	NA	AAF67494.2
k141_267873_1 # 3 # 401 # 1 # ID=2508758_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.383	CYF42523.1	gb|CYF42523.1|kdpD [Staphylococcus aureus]	FHDU01000010.1	kdpD	ERS073883_01763	CYF42523.1
k141_2230533_1 # 1 # 366 # -1 # ID=2508823_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.434	AAG07762.1	gb|AAG07762.1|MexV [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA4374	AAG07762.1
k141_1606739_1 # 2 # 88 # -1 # ID=2508894_1;partial=10;start_type=ATG;rbs_motif=TAA;rbs_spacer=4bp;gc_cont=0.184	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_354891_1 # 1 # 90 # -1 # ID=2509175_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.656	BAE77781.1	gb|BAE77781.1|mdtE [Escherichia coli str. K-12 substr. W3110]	AP009048.1	mdtE	NA	BAE77781.1
k141_3035617_2 # 190 # 519 # 1 # ID=2509202_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.394	ADZ12699.1	gb|ADZ12699.1|RanA [Riemerella anatipestifer RA-GD]	CP002562.1	NA	RIA_1613	ADZ12699.1
k141_1606756_1 # 249 # 317 # 1 # ID=2509395_1;partial=01;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.522	AAB41957.1	gb|AAB41957.1|MexD [Pseudomonas aeruginosa]	U57969.1	mexD	NA	AAB41957.1
k141_2230578_1 # 1 # 534 # -1 # ID=2509532_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.625	AAG07594.1	gb|AAG07594.1|MexI [Pseudomonas aeruginosa PAO1]	AE004091.2	mexI	PA4207	AAG07594.1
k141_534952_1 # 3 # 359 # 1 # ID=2509575_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.448	BAE06006.1	gb|BAE06006.1|mexN [Pseudomonas aeruginosa]	AB219523.1	mexN	NA	BAE06006.1
k141_2589886_1 # 3 # 452 # 1 # ID=2509968_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.651	AAL19305.1	gb|AAL19305.1|mdsB [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	AE006468.2	NA	STM0351	AAL19305.1
k141_1071266_2 # 153 # 356 # 1 # ID=2510261_2;partial=01;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=10bp;gc_cont=0.456	ABW91179.1	gb|ABW91179.1|cmlA8 [Pseudomonas aeruginosa]	EU182575.1	cmlA8	NA	ABW91179.1
k141_979931_1 # 2 # 871 # 1 # ID=2510314_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.577	AAG07763.1	gb|AAG07763.1|MexW [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA4375	AAG07763.1
k141_88242_2 # 191 # 457 # 1 # ID=2510783_2;partial=01;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.577	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_1338138_2 # 265 # 660 # 1 # ID=2511200_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.561	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_2409986_1 # 2 # 313 # -1 # ID=2511238_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.574	AAG03546.1	gb|AAG03546.1|TriA [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA0156	AAG03546.1
k141_1964068_1 # 3 # 305 # -1 # ID=2511623_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.521	AAG03548.1	gb|AAG03548.1|TriC [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA0158	AAG03548.1
k141_355066_2 # 466 # 546 # 1 # ID=2511641_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.481	AAD25538.1	gb|AAD25538.1|tet(G) [Pseudomonas sp.]	AF133139.1	tetG	NA	AAD25538.1
k141_1964073_1 # 1 # 198 # 1 # ID=2511690_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.465	AAX14802.1	gb|AAX14802.1|adeJ [Acinetobacter baumannii]	AY769962.1	adeJ	NA	AAX14802.1
k141_2944453_1 # 1 # 63 # -1 # ID=2511919_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.429	AAK76137.1	gb|AAK76137.1|patA [Streptococcus pneumoniae TIGR4]	AE005672.3	NA	SP_2075	AAK76137.1
k141_1338201_1 # 1 # 60 # -1 # ID=2512143_1;partial=10;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.633	AAQ10694.1	gb|AAQ10694.1|qacB [Staphylococcus aureus]	AF535087.1	qacB	NA	AAQ10694.1
k141_2856795_1 # 1 # 597 # -1 # ID=2512208_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.571	APB03219.1	gb|APB03219.1|TaeA [Paenibacillus sp. LC231]	KX531049.1	taeA	NA	APB03219.1
k141_3124133_1 # 1 # 189 # -1 # ID=2512250_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.471	AAG06465.1	gb|AAG06465.1|cprR [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA3077	AAG06465.1
k141_3124138_1 # 1 # 189 # -1 # ID=2512489_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.476	AAG06465.1	gb|AAG06465.1|cprR [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA3077	AAG06465.1
k141_802857_1 # 2 # 421 # -1 # ID=2512800_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.636	AAG07763.1	gb|AAG07763.1|MexW [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA4375	AAG07763.1
k141_3035782_1 # 1 # 75 # -1 # ID=2513331_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.560	BAE06008.1	gb|BAE06008.1|mexQ [Pseudomonas aeruginosa]	AB219524.1	mexQ	NA	BAE06008.1
k141_88351_2 # 268 # 342 # 1 # ID=2513381_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.720	AAX14802.1	gb|AAX14802.1|adeJ [Acinetobacter baumannii]	AY769962.1	adeJ	NA	AAX14802.1
k141_1695355_2 # 251 # 337 # 1 # ID=2513427_2;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.494	AAG05915.1	gb|AAG05915.1|MuxB [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA2527	AAG05915.1
k141_88363_2 # 159 # 233 # 1 # ID=2513488_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.720	AAX14802.1	gb|AAX14802.1|adeJ [Acinetobacter baumannii]	AY769962.1	adeJ	NA	AAX14802.1
k141_1071437_1 # 180 # 296 # 1 # ID=2513572_1;partial=01;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.632	BAA34300.1	gb|BAA34300.1|mexY [Pseudomonas aeruginosa PAO1]	AB015853.1	mexY	NA	BAA34300.1
k141_1071441_2 # 196 # 303 # 1 # ID=2513616_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.602	AAC76539.1	gb|AAC76539.1|mdtF [Escherichia coli str. K-12 substr. MG1655]	U00096.3	mdtF	b3514	AAC76539.1
k141_1071448_2 # 133 # 240 # 1 # ID=2513698_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.602	AAC76539.1	gb|AAC76539.1|mdtF [Escherichia coli str. K-12 substr. MG1655]	U00096.3	mdtF	b3514	AAC76539.1
k141_1071451_1 # 3 # 554 # -1 # ID=2513745_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.714	AAG03816.1	gb|AAG03816.1|OprM [Pseudomonas aeruginosa PAO1]	AE004091.2	oprM	PA0427	AAG03816.1
k141_1071452_1 # 1 # 363 # -1 # ID=2513756_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.493	BAD89844.2	gb|BAD89844.2|abeM [Acinetobacter baumannii]	AB204810.2	abeM	NA	BAD89844.2
k141_88394_1 # 3 # 113 # -1 # ID=2513799_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.604	AAA99504.1	gb|AAA99504.1|bcrA [Bacillus licheniformis]	L20573.1	bcrA	NA	AAA99504.1
k141_176993_1 # 1 # 312 # -1 # ID=2513809_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.413	AAC76298.1	gb|AAC76298.1|AcrF [Escherichia coli str. K-12 substr. MG1655]	U00096.3	acrF	b3266	AAC76298.1
k141_1338346_2 # 114 # 374 # 1 # ID=2514048_2;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.575	ADZ12699.1	gb|ADZ12699.1|RanA [Riemerella anatipestifer RA-GD]	CP002562.1	NA	RIA_1613	ADZ12699.1
k141_3124235_1 # 1 # 324 # 1 # ID=2514049_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.451	WP_323056190.1	gb|WP_323056190.1|VRA-F [Staphylococcus aureus]	NZ_JAYEPU010000001.1	vraF	U9J26_RS00155	WP_323056190.1
k141_1964214_1 # 3 # 398 # -1 # ID=2514350_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.631	AAG07064.1	gb|AAG07064.1|MexK [Pseudomonas aeruginosa PAO1]	AE004091.2	NA	PA3676	AAG07064.1
k141_1606999_2 # 669 # 731 # 1 # ID=2514393_2;partial=01;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.762	NP_216393.1	gb|NP_216393.1|Rv1877 [Mycobacterium tuberculosis H37Rv]	NC_000962.3	NA	NA	NA
