user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
binning_output.261	d__Bacteria;p__Pseudomonadota;c__;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__;o__;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	26.99	11	0.4002	Genome has more than 22.5% of markers with multiple hits;classification restricted to valid phylum
binning_output.262	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Pontimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Pontimonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_030728325.1, s__Pontimonas sp030728325, 95.0, 97.38, 0.222; GCA_937124545.1, s__Pontimonas sp937124545, 95.0, 96.84, 0.394; GCA_028096805.1, s__Pontimonas sp028096805, 95.0, 91.79, 0.224	28.14	11	0.98877	Genome has more than 15.0% of markers with multiple hits
binning_output.263	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__MS024-2A;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	21.01	11	0.94323	Genome has more than 26.7% of markers with multiple hits
binning_output.264	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (8.1%)
binning_output.265	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Proteiniphilum;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Proteiniphilum;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	22.3	11	0.99657	N/A
binning_output.266	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__	N/A	N/A	N/A	N/A	N/A	GCF_012584455.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__Shewanella oncorhynchi	97.13	0.456	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_014647135.1, s__Shewanella xiamenensis, 95.0, 95.33, 0.189; GCF_019655335.1, s__Shewanella hafniensis, 95.0, 92.99, 0.351; GCF_900456975.1, s__Shewanella baltica, 95.0, 92.99, 0.347; GCF_016406325.1, s__Shewanella putrefaciens, 95.0, 92.56, 0.175	17.34	11	0.99999	N/A
binning_output.267	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	20.36	11	0.86105	Genome has more than 15.0% of markers with multiple hits
binning_output.268	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SAR86;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SAR86;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	10.65	11	0.73852	Genome domain questionable ( 13.3% Bacterial, 3.8% Archaeal)
binning_output.269	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Ichthyobacteriaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Ichthyobacteriaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	10.03	11	0.78373	Genome domain questionable ( 11.7% Bacterial, 1.9% Archaeal)
binning_output.270	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (2.1%)
binning_output.271	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Giesbergeria;s__Giesbergeria sp017987055	GCA_947624595.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Giesbergeria;s__Giesbergeria sp017987055	97.46	0.633	GCA_947624595.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Giesbergeria;s__Giesbergeria sp017987055	97.46	0.633	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Giesbergeria;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	22.92	11	N/A	Genome has more than 10.0% of markers with multiple hits
binning_output.272	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__	N/A	N/A	N/A	N/A	N/A	GCA_913048575.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__Luminiphilus sp913048575	98.9	0.394	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_905182485.1, s__Luminiphilus sp905182485, 95.0, 93.54, 0.307; GCA_943789425.1, s__Luminiphilus sp943789425, 95.0, 93.38, 0.34; GCA_018666055.1, s__Luminiphilus sp018666055, 95.0, 90.97, 0.225	27.63	11	0.99713	Genome has more than 23.3% of markers with multiple hits
binning_output.273	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__CANHHI01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__CANHHI01;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	25.54	11	0.77859	Genome has more than 20.8% of markers with multiple hits
binning_output.274	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Trichococcus;s__Trichococcus flocculiformis	GCF_900113645.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Trichococcus;s__Trichococcus flocculiformis	98.55	0.746	GCF_900113645.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Trichococcus;s__Trichococcus flocculiformis	98.55	0.746	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Trichococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900112935.1, s__Trichococcus pasteurii, 95.0, 91.29, 0.546; GCF_028309625.1, s__Trichococcus sp028309625, 95.0, 91.06, 0.534; GCA_002155105.1, s__Trichococcus shcherbakoviae, 95.0, 90.54, 0.521; GCF_003008695.1, s__Trichococcus alkaliphilus, 95.0, 90.16, 0.498; GCA_030153215.1, s__Trichococcus sp030153215, 95.0, 89.64, 0.375; GCF_900107505.1, s__Trichococcus collinsii, 95.0, 89.55, 0.461; GCF_003052295.1, s__Trichococcus paludicola, 95.0, 89.55, 0.341; GCF_003051085.1, s__Trichococcus patagoniensis, 95.0, 89.53, 0.454; GCF_900109135.1, s__Trichococcus ilyis, 95.0, 87.6, 0.29	51.38	11	N/A	Genome has more than 11.7% of markers with multiple hits
binning_output.275	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Marinicellaceae;g__NORP309;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Marinicellaceae;g__NORP309;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	16.94	11	0.98906	N/A
binning_output.276	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-08;s__Bact-08 sp018053445	GCA_018053445.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-08;s__Bact-08 sp018053445	99.28	0.547	GCA_018053445.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-08;s__Bact-08 sp018053445	99.28	0.547	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-08;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	31.18	11	N/A	Genome has more than 29.2% of markers with multiple hits
binning_output.277	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Lishizhenia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Lishizhenia;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	21.31	11	0.88011	Genome has more than 15.8% of markers with multiple hits
binning_output.278	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.9%)
binning_output.279	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__	N/A	N/A	N/A	N/A	N/A	GCA_002692535.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__MB11C04 sp002692535	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__MB11C04;g__MB11C04;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_002713685.1, s__MB11C04 sp002713685, 95.0, 91.17, 0.196; GCA_902569115.1, s__MB11C04 sp902569115, 95.0, 90.78, 0.181	26.36	11	0.96808	Genome has more than 19.2% of markers with multiple hits
binning_output.280	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp000431835	GCA_000431835.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp000431835	98.86	0.864	GCA_000431835.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp000431835	98.86	0.864	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900315395.1, s__Succinivibrio sp900315395, 95.0, 91.69, 0.469; GCA_002449335.1, s__Succinivibrio sp002449335, 95.0, 91.4, 0.504; GCA_934218695.1, s__Succinivibrio sp934218695, 95.0, 88.79, 0.169	29.12	11	N/A	N/A
binning_output.281	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__	N/A	N/A	N/A	N/A	N/A	GCA_000169115.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__Luminiphilus sp000169115	97.38	0.327	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	20.26	11	0.99917	N/A
binning_output.282	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.0%)
binning_output.283	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__DMER64;s__DMER64 sp001512865	GCA_001512865.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__DMER64;s__DMER64 sp001512865	99.63	0.638	GCA_001512865.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__DMER64;s__DMER64 sp001512865	99.63	0.638	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__DMER64;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	52.33	11	N/A	N/A
binning_output.284	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__JAJRRL01;f__JAJRRL01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__JAJRRL01;f__JAJRRL01;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	34.1	11	0.77702	Genome has more than 10.8% of markers with multiple hits
binning_output.285	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Parvibaculales;f__RS24;g__UBA8337;s__UBA8337 sp029253645	GCA_029253645.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Parvibaculales;f__RS24;g__UBA8337;s__UBA8337 sp029253645	98.71	0.743	GCA_029253645.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Parvibaculales;f__RS24;g__UBA8337;s__UBA8337 sp029253645	98.71	0.743	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Parvibaculales;f__RS24;g__UBA8337;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900197605.1, s__UBA8337 sp900197605, 95.0, 89.95, 0.387; GCA_022426245.1, s__UBA8337 sp022426245, 95.0, 88.8, 0.308	41.67	11	N/A	Genome has more than 29.2% of markers with multiple hits
binning_output.286	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Lishizhenia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Lishizhenia;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	22.28	11	0.90589	N/A
binning_output.287	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (9.1%)
binning_output.288	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__PCC-6304;g__Planktothricoides;s__	N/A	N/A	N/A	N/A	N/A	GCA_011390955.1	95.0	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__PCC-6304;g__Planktothricoides;s__Planktothricoides sp011390955	94.62	0.579	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Cyanobacteriales;f__PCC-6304;g__Planktothricoides;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_001276715.1, s__Planktothricoides sp001276715, 95.0, 93.25, 0.355	11.1	11	0.99159	Genome domain questionable ( 13.3% Bacterial, 3.8% Archaeal);Genome not assigned to closest species as it falls outside its pre-defined ANI radius
binning_output.289	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__	N/A	N/A	N/A	N/A	N/A	GCA_002452425.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__Sulfurimonas sp002452425	98.42	0.259	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfurimonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	20.22	11	0.99999	Genome has more than 10.8% of markers with multiple hits
binning_output.290	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	16.76	11	0.83563	N/A
binning_output.291	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.2%)
binning_output.293	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__RS62;s__	N/A	N/A	N/A	N/A	N/A	GCA_021044545.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__RS62;s__RS62 sp021044545	89.5	0.273	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__RS62;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	31.74	11	0.98618	N/A
binning_output.294	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Lishizhenia;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Lishizhenia;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	15.99	11	0.89577	N/A
binning_output.295	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Coraliomargaritaceae;g__Lentimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Coraliomargaritaceae;g__Lentimonas;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	14.76	11	0.98385	N/A
binning_output.296	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
binning_output.298	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
binning_output.299	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
binning_output.300	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
binning_output.301	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
binning_output.302	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__	N/A	N/A	N/A	N/A	N/A	GCA_009936675.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__UBA8316 sp009936675	99.4	0.381	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA8316;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_913020475.1, s__UBA8316 sp913020475, 95.0, 90.36, 0.204; GCA_002390455.1, s__UBA8316 sp002390455, 95.0, 89.92, 0.203	30.13	11	0.99149	Genome has more than 11.7% of markers with multiple hits
binning_output.303	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
binning_output.304	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
binning_output.305	Unclassified	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	No bacterial or archaeal marker
binning_output.306	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (0.2%)
binning_output.308	Unclassified Bacteria	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Insufficient number of amino acids in MSA (1.5%)
binning_output.309	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Azotimanducaceae_A;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Azotimanducaceae_A;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	14.42	11	0.71167	Genome has more than 11.7% of markers with multiple hits
binning_output.310	d__Bacteria;p__Pseudomonadota;c__;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__;o__;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in backbone tree	N/A	22.84	11	0.362	Genome has more than 26.7% of markers with multiple hits
binning_output.312	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium;s__	N/A	N/A	N/A	N/A	N/A	GCF_004912165.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium;s__Allorhizobium ipomoeae	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000300855.1, s__Allorhizobium albertimagni, 95.0, 93.28, 0.273; GCF_016806065.1, s__Allorhizobium sp001724035, 95.0, 93.12, 0.285; GCF_001713475.1, s__Allorhizobium sp001713475, 95.0, 92.99, 0.251; GCF_004912135.1, s__Allorhizobium rosettiformans, 95.0, 92.59, 0.152; GCF_900156055.1, s__Allorhizobium sp900156055, 95.0, 92.4, 0.239	10.96	11	0.99553	N/A
