Query_ID	CARD_Protein_Accession	CARD_Protein_Description	NCBI_Nucleotide_ID	CDS_Name	Locus_Tag	CDS_ID
k141_68655_1 # 3 # 473 # 1 # ID=1959161_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.318	QIM09823.1	gb|QIM09823.1|tet(X6) [Proteus genomosp. 6]	MN507533.1	tet(X)	NA	QIM09823.1
k141_783862_1 # 406 # 486 # 1 # ID=1960243_1;partial=01;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=12bp;gc_cont=0.457	AAA25680.1	gb|AAA25680.1|AAC(6')-IIb [Pseudomonas fluorescens]	L06163.1	aac(6')-IIb	NA	AAA25680.1
k141_335435_2 # 96 # 317 # 1 # ID=1960249_2;partial=01;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.518	BAD58386.1	gb|BAD58386.1|Nocardia farcinica rox [Nocardia farcinica IFM 10152]	AP006618.1	rox	NFA_35380	BAD58386.1
k141_1675570_1 # 1 # 153 # -1 # ID=1963611_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.556	CAA11473.1	gb|CAA11473.1|Pseudomonas aeruginosa catB6 [Pseudomonas aeruginosa]	AJ223604.1	catB6	NA	CAA11473.1
k141_1142359_2 # 331 # 462 # 1 # ID=1965047_2;partial=01;start_type=ATG;rbs_motif=TAAA;rbs_spacer=6bp;gc_cont=0.280	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_3105001_1 # 2 # 256 # 1 # ID=1965614_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.494	AGW16415.1	gb|AGW16415.1|OXA-333 [Acinetobacter johnsonii]	KF203107.1	blaOXA-333	NA	AGW16415.1
k141_3195894_1 # 3 # 83 # -1 # ID=1967686_1;partial=10;start_type=ATG;rbs_motif=TAA;rbs_spacer=15bp;gc_cont=0.346	ENU15301.1	gb|ENU15301.1|OXA-283 [Acinetobacter sp. CIP A162]	KB849159.1	NA	NA	NA
k141_2035541_1 # 2 # 106 # -1 # ID=1968948_1;partial=10;start_type=ATG;rbs_motif=AATAA;rbs_spacer=7bp;gc_cont=0.486	AKQ05897.1	gb|AKQ05897.1|tet(53) [uncultured bacterium]	KR857687.1	tet(53)	NA	AKQ05897.1
k141_1319542_1 # 2 # 85 # -1 # ID=1969598_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.631	AAP97895.1	gb|AAP97895.1|blaS1 [Mycolicibacterium smegmatis MC2 155]	AY332268.1	blaS	NA	AAP97895.1
k141_2390979_1 # 3 # 161 # -1 # ID=1969926_1;partial=10;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.409	UHO07590.1	gb|UHO07590.1|OXA-1051 [Acinetobacter calcoaceticus]	OL901279.1	blaOXA	NA	UHO07590.1
k141_68997_1 # 3 # 86 # -1 # ID=1971101_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.643	QWJ89341.1	gb|QWJ89341.1|B3SU1-1 [uncultured bacterium]	MZ126683.1	blaB3SU1	NA	QWJ89341.1
k141_335917_2 # 273 # 380 # 1 # ID=1972898_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.370	QBQ69719.1	gb|QBQ69719.1|tet(X4) [Escherichia coli]	MK134376.1	tetX	NA	QBQ69719.1
k141_1945185_1 # 762 # 830 # 1 # ID=1973035_1;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.478	AFO59566.1	gb|AFO59566.1|IMP-35 [Pseudomonas aeruginosa]	JF816544.1	IMP-35	NA	AFO59566.1
k141_248957_1 # 3 # 248 # -1 # ID=1973206_1;partial=10;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.451	ACC85616.1	gb|ACC85616.1|FosA2 [Enterobacter cloacae]	EU487198.1	fosA2	NA	ACC85616.1
k141_1408952_1 # 3 # 122 # -1 # ID=1973511_1;partial=10;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=10bp;gc_cont=0.458	WP_085562388.1	gb|WP_085562388.1|CfiA18 [Bacteroides fragilis]	NZ_CP192714.1	NA	NA	NA
k141_1945280_2 # 346 # 420 # 1 # ID=1975479_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.320	WP_063864722.1	gb|WP_063864722.1|SIM-2 [Pseudomonas aeruginosa]	NZ_CP096928.1	NA	M2I82_RS30340	WP_063864722.1
k141_1856683_1 # 2 # 151 # -1 # ID=1975822_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.553	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_336063_1 # 3 # 65 # -1 # ID=1977250_1;partial=10;start_type=ATG;rbs_motif=AATAA;rbs_spacer=13bp;gc_cont=0.333	AAY43008.1	gb|AAY43008.1|CTX-M-41 [Proteus mirabilis]	DQ023162.1	NA	NA	AAY43008.1
k141_3105350_1 # 3 # 536 # 1 # ID=1977861_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.406	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_605108_1 # 1 # 510 # 1 # ID=1978628_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.504	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_2482760_1 # 2 # 91 # -1 # ID=1978704_1;partial=10;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=10bp;gc_cont=0.356	AIU44173.1	gb|AIU44173.1|OXA-417 [Acinetobacter calcoaceticus]	KM220587.1	blaOXA-417	NA	AIU44173.1
k141_2661175_2 # 493 # 597 # 1 # ID=1978908_2;partial=01;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.619	CAB14620.1	gb|CAB14620.1|aadK [Bacillus subtilis subsp. subtilis str. 168]	AL009126.3	aadK	BSU_26790	CAB14620.1
k141_1319953_2 # 264 # 425 # 1 # ID=1980455_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.346	CBZ41939.1	gb|CBZ41939.1|mecC-type BlaZ [Staphylococcus aureus]	FR823292.1	blaZ	NA	CBZ41939.1
k141_2036017_1 # 1 # 219 # -1 # ID=1980576_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.279	WP_104009831.1	gb|WP_104009831.1|PER-11 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NG_056387.1	blaPER	A7J11_05355	WP_104009831.1
k141_3196318_2 # 330 # 410 # 1 # ID=1980681_2;partial=01;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.420	ABG72894.1	gb|ABG72894.1|aadA24 [Salmonella enterica subsp. enterica serovar Newport]	DQ677333.1	aadA24	NA	ABG72894.1
k141_1676257_1 # 130 # 219 # 1 # ID=1982599_1;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.633	UXD71803.1	gb|UXD71803.1|EstT [Sphingobacterium faecium]	CP094932.1	estT	MUK51_21335	UXD71803.1
k141_1142995_1 # 3 # 539 # 1 # ID=1983410_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.302	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_784730_1 # 1 # 498 # 1 # ID=1983703_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.552	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_784745_2 # 716 # 808 # 1 # ID=1984189_2;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.366	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_1320108_1 # 3 # 101 # -1 # ID=1984262_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.313	WP_148044470.1	gb|WP_148044470.1|PFM-1 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NZ_SPKM01000027.1	NA	E4O96_RS18860	WP_148044470.1
k141_1768160_2 # 244 # 315 # 1 # ID=1984415_2;partial=01;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=3-4bp;gc_cont=0.500	BAG12271.1	gb|BAG12271.1|FosD [Staphylococcus aureus]	AB304512.1	fosD	NA	BAG12271.1
k141_962109_1 # 2 # 424 # 1 # ID=1984765_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.333	APB03222.1	gb|APB03222.1|rphB [Paenibacillus sp. LC231]	KX531052.1	rphB	NA	APB03222.1
k141_1320141_1 # 2 # 85 # -1 # ID=1985490_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.571	WP_041881964.1	gb|WP_041881964.1|LUS-1 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NZ_CP157278.1	NA	NA	NA
k141_516492_1 # 2 # 496 # -1 # ID=1987579_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.653	AIA08936.1	gb|AIA08936.1|rphA [Streptomyces sp. WAC4747]	KJ151292.1	NA	NA	AIA08936.1
k141_2571444_2 # 263 # 325 # 1 # ID=1989395_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.508	CAA39184.1	gb|CAA39184.1|AAC(3)-IIIa [Pseudomonas aeruginosa]	X55652.1	aacC3	NA	CAA39184.1
k141_2036339_1 # 1 # 456 # -1 # ID=1989606_1;partial=10;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.570	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_2212865_1 # 3 # 95 # -1 # ID=1990550_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.441	QIM09823.1	gb|QIM09823.1|tet(X6) [Proteus genomosp. 6]	MN507533.1	tet(X)	NA	QIM09823.1
k141_1500423_2 # 664 # 738 # 1 # ID=1991570_2;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.440	APB03218.1	gb|APB03218.1|BahA [Paenibacillus sp. LC231]	KX531048.1	bahA	NA	APB03218.1
k141_1857297_1 # 1 # 219 # 1 # ID=1992859_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.283	CBE03766.1	gb|CBE03766.1|Clostridioides difficile nimB [Clostridioides difficile R20291]	FN545816.1	NA	CDR20291_1308	CBE03766.1
k141_2926325_1 # 3 # 62 # -1 # ID=1993111_1;partial=10;start_type=ATG;rbs_motif=AAAA;rbs_spacer=3bp;gc_cont=0.350	AAP15294.1	gb|AAP15294.1|catB2 [Pasteurella multocida]	AY232670.1	catB2	NA	AAP15294.1
k141_1676616_1 # 3 # 503 # 1 # ID=1994279_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.433	AAB36568.1	gb|AAB36568.1|cmlv [Streptomyces venezuelae ATCC 10712]	U09991.1	cmlv	NA	AAB36568.1
k141_2838530_1 # 2 # 61 # -1 # ID=1994311_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.533	WP_063860832.1	gb|WP_063860832.1|LUT-6 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NG_049289.1	blaLUT	A7J11_02331	WP_063860832.1
k141_3196818_1 # 217 # 300 # 1 # ID=1994785_1;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.333	CAD91132.1	gb|CAD91132.1|lnuF [Escherichia coli]	AJ561197.2	linF	NA	CAD91132.1
k141_1053317_1 # 3 # 104 # -1 # ID=1995165_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.382	QBQ69719.1	gb|QBQ69719.1|tet(X4) [Escherichia coli]	MK134376.1	tetX	NA	QBQ69719.1
k141_1768528_1 # 3 # 65 # -1 # ID=1995646_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.698	CAA26235.1	gb|CAA26235.1|vph [Streptomyces vinaceus]	X02393.1	NA	NA	CAA26235.1
k141_2213047_1 # 3 # 239 # 1 # ID=1995776_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.658	AIA08936.1	gb|AIA08936.1|rphA [Streptomyces sp. WAC4747]	KJ151292.1	NA	NA	AIA08936.1
k141_2125180_1 # 1 # 99 # -1 # ID=1998037_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.515	MCD9185600.1	gb|MCD9185600.1|CAM-2 [Pyrinomonadaceae]	NA	NA	NA	NA
k141_962622_1 # 1 # 174 # -1 # ID=1999002_1;partial=10;start_type=ATG;rbs_motif=TAAAA;rbs_spacer=12bp;gc_cont=0.471	AHA11124.1	gb|AHA11124.1|OXA-361 [Acinetobacter lwoffii]	KF460531.1	blaOXA-361	NA	AHA11124.1
k141_2483523_1 # 1 # 423 # -1 # ID=1999086_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.612	APB03222.1	gb|APB03222.1|rphB [Paenibacillus sp. LC231]	KX531052.1	rphB	NA	APB03222.1
k141_249794_1 # 2 # 112 # -1 # ID=1999294_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.514	WP_011094382.1	gb|WP_011094382.1|CAR-1 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NZ_JAIZGE020000001.1	NA	NA	NA
k141_1232792_1 # 1 # 222 # -1 # ID=1999986_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.459	AAB36568.1	gb|AAB36568.1|cmlv [Streptomyces venezuelae ATCC 10712]	U09991.1	cmlv	NA	AAB36568.1
k141_2391986_2 # 323 # 400 # 1 # ID=2000616_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.679	BAA12910.1	gb|BAA12910.1|mphB [Escherichia coli]	D85892.1	mphB	NA	BAA12910.1
k141_1320767_1 # 436 # 522 # 1 # ID=2001129_1;partial=01;start_type=TTG;rbs_motif=TAA;rbs_spacer=5bp;gc_cont=0.322	ACL13298.1	gb|ACL13298.1|catB10 [Pseudomonas aeruginosa]	FJ495083.1	catB10	NA	ACL13298.1
k141_1768698_1 # 3 # 242 # 1 # ID=2001173_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.546	AJI75632.1	gb|AJI75632.1|FPH-1 [Francisella philomiragia subsp. philomiragia ATCC 25015]	CP010019.1	NA	BZ13_74	AJI75632.1
k141_2749779_1 # 3 # 260 # -1 # ID=2001291_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.450	AAB36568.1	gb|AAB36568.1|cmlv [Streptomyces venezuelae ATCC 10712]	U09991.1	cmlv	NA	AAB36568.1
k141_1588593_2 # 411 # 536 # 1 # ID=2001385_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.444	MRN75760.1	gb|MRN75760.1|ACT-85 [Enterobacter hormaechei]	NA	NA	NA	NA
k141_962744_1 # 323 # 445 # 1 # ID=2001545_1;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.520	CTQ57092.1	gb|CTQ57092.1|aadA27 [Acinetobacter lwoffii]	NA	NA	NA	NA
k141_70178_2 # 284 # 388 # 1 # ID=2002765_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.743	CDL68900.1	gb|CDL68900.1|DHA-12 [Proteus mirabilis]	HG798963.1	blaDHA-12	NA	CDL68900.1
k141_2125352_1 # 1 # 135 # -1 # ID=2003046_1;partial=10;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.511	QIM09823.1	gb|QIM09823.1|tet(X6) [Proteus genomosp. 6]	MN507533.1	tet(X)	NA	QIM09823.1
k141_873297_1 # 2 # 88 # -1 # ID=2004063_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.517	AKQ05895.1	gb|AKQ05895.1|tet(51) [uncultured bacterium]	KR857685.1	tet(51)	NA	AKQ05895.1
k141_337030_1 # 2 # 142 # -1 # ID=2004182_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.504	QYH55597.1	gb|QYH55597.1|OXA-1025 [Pseudomonas aeruginosa]	MZ672124.1	blaOXA	NA	QYH55597.1
k141_1053646_1 # 2 # 82 # -1 # ID=2004272_1;partial=10;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=3-4bp;gc_cont=0.358	AKP72088.1	gb|AKP72088.1|RASA-1 [Riemerella anatipestifer]	CP007504.1	NA	CG09_1998	AKP72088.1
k141_2926727_1 # 1 # 576 # -1 # ID=2004431_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.484	ENU91137.1	gb|ENU91137.1|ANT(3'')-IIb [Acinetobacter sp. NIPH 758]	KB849358.1	NA	F971_03274	ENU91137.1
k141_428371_1 # 2 # 139 # -1 # ID=2005311_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.638	QXW20276.1	gb|QXW20276.1|CAE-1 [Comamonas aquatica]	CP079746.1	bla	KXJ72_16960	QXW20276.1
k141_428386_1 # 2 # 139 # -1 # ID=2005582_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.638	QXW20276.1	gb|QXW20276.1|CAE-1 [Comamonas aquatica]	CP079746.1	bla	KXJ72_16960	QXW20276.1
k141_1768935_1 # 2 # 220 # -1 # ID=2007210_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.484	WP_140423317.1	gb|WP_140423317.1|OXA-650 [Acinetobacter johnsonii]	NG_065435.1	blaOXA	A7J11_06268	WP_140423317.1
k141_517159_3 # 1734 # 1973 # 1 # ID=2007282_3;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.429	AGC29882.1	gb|AGC29882.1|arr-8 [Klebsiella oxytoca]	KC199968.1	arr-8	NA	AGC29882.1
k141_606131_1 # 324 # 389 # 1 # ID=2007388_1;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.379	AIA08936.1	gb|AIA08936.1|rphA [Streptomyces sp. WAC4747]	KJ151292.1	NA	NA	AIA08936.1
k141_1768946_1 # 1 # 258 # 1 # ID=2007506_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.473	WP_058951457.1	gb|WP_058951457.1|OXA-652 [Acinetobacter johnsonii]	NZ_CP196664.1	NA	NA	NA
k141_337175_1 # 2 # 94 # -1 # ID=2007857_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.366	ACH58990.1	gb|ACH58990.1|LRA-12 [uncultured bacterium BLR12]	EU408351.1	blaLRA-12	AKSOIL_0006	ACH58990.1
k141_2304393_1 # 1 # 90 # -1 # ID=2009064_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.711	CAA39184.1	gb|CAA39184.1|AAC(3)-IIIa [Pseudomonas aeruginosa]	X55652.1	aacC3	NA	CAA39184.1
k141_695994_1 # 2 # 424 # 1 # ID=2009503_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.638	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_2037023_2 # 637 # 750 # 1 # ID=2010142_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.325	AAA98406.1	gb|AAA98406.1|OXA-9 [Klebsiella pneumoniae]	NA	NA	NA	NA
k141_1769085_1 # 2 # 94 # -1 # ID=2011200_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	ABV89601.1	gb|ABV89601.1|LAP-2 [Enterobacter cloacae]	EU159120.1	blaLAP-2	NA	ABV89601.1
k141_428634_1 # 2 # 148 # -1 # ID=2012732_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.259	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_1589086_1 # 1 # 78 # -1 # ID=2014373_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.590	ADK35873.1	gb|ADK35873.1|OXA-169 [Acinetobacter baumannii]	HM488990.1	NA	NA	ADK35873.1
k141_428687_1 # 2 # 124 # -1 # ID=2014675_1;partial=10;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.276	WP_109545107.1	gb|WP_109545107.1|OXA-582 [Campylobacter jejuni]	NG_057541.1	blaOXA	A7J11_05542	WP_109545107.1
k141_2662512_2 # 148 # 261 # 1 # ID=2015076_2;partial=01;start_type=ATG;rbs_motif=ATA;rbs_spacer=6bp;gc_cont=0.544	WP_171476787.1	gb|WP_171476787.1|BKC-2 [Enterobacter hormaechei]	NZ_CP053106.1	NA	HLA96_RS24680	WP_171476787.1
k141_1677313_1 # 200 # 283 # 1 # ID=2015768_1;partial=01;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.381	KCZ55067.1	gb|KCZ55067.1|OXA-1090 [Hyphomonas beringensis]	AWFF01000032.1	NA	HY29_02325	KCZ55067.1
k141_785825_1 # 293 # 388 # 1 # ID=2015974_1;partial=01;start_type=ATG;rbs_motif=TAA;rbs_spacer=3bp;gc_cont=0.354	ADA78299.1	gb|ADA78299.1|FTU-1 [Francisella tularensis subsp. tularensis NE061598]	CP001633.1	NA	NE061598_03495	ADA78299.1
k141_159019_1 # 3 # 80 # -1 # ID=2016259_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.513	QUW44775.1	gb|QUW44775.1|MOX-15 [Aeromonas caviae]	MZ133817.1	blaMOX	NA	QUW44775.1
k141_1144212_1 # 1 # 105 # -1 # ID=2016484_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.448	CAA83855.1	gb|CAA83855.1|FosC [Pseudomonas syringae]	Z33413.1	NA	NA	CAA83855.1
k141_2927138_1 # 2 # 295 # 1 # ID=2016852_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.442	ACH58988.1	gb|ACH58988.1|LRA-8 [uncultured bacterium BLR8]	EU408349.1	blaLRA-8	AKSOIL_0004	ACH58988.1
k141_2304791_1 # 1 # 108 # -1 # ID=2021265_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.519	QGQ32905.1	gb|QGQ32905.1|VMB-1 [Vibrio alginolyticus]	MN719868.1	blaVMB	NA	QGQ32905.1
k141_1501525_2 # 92 # 319 # 1 # ID=2021823_2;partial=01;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.395	WP_197749405.1	gb|WP_197749405.1|NDM-30 [Klebsiella oxytoca]	NZ_CP089292.1	NA	LS992_RS00205	WP_197749405.1
k141_786072_1 # 3 # 476 # -1 # ID=2022277_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.692	BAD58386.1	gb|BAD58386.1|Nocardia farcinica rox [Nocardia farcinica IFM 10152]	AP006618.1	rox	NFA_35380	BAD58386.1
k141_2484364_1 # 3 # 113 # -1 # ID=2023022_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.288	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_159332_1 # 1 # 234 # -1 # ID=2024207_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.457	APB03222.1	gb|APB03222.1|rphB [Paenibacillus sp. LC231]	KX531052.1	rphB	NA	APB03222.1
k141_2572815_1 # 3 # 281 # -1 # ID=2025592_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.520	CAH10847.1	gb|CAH10847.1|aadA23 [Salmonella enterica subsp. enterica serovar Agona]	AJ809407.1	aadA23	NA	CAH10847.1
k141_696595_1 # 1 # 342 # 1 # ID=2026572_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.646	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_71026_1 # 440 # 505 # 1 # ID=2026622_1;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.409	AAD33116.2	gb|AAD33116.2|TEM-67 [Proteus mirabilis]	AF091113.2	TEM-67	NA	AAD33116.2
k141_71057_1 # 1 # 156 # -1 # ID=2027255_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.590	WP_114268491.1	gb|WP_114268491.1|OXA-926 [Klebsiella]	NZ_JAXBAV010000010.1	NA	ACMZTC_RS15780	WP_114268491.1
k141_1858520_1 # 1 # 195 # -1 # ID=2027612_1;partial=10;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.436	AAA21889.1	gb|AAA21889.1|AAC(6')-Ig [Acinetobacter haemolyticus]	L09246.1	aac(6')-Ig	NA	AAA21889.1
k141_71079_1 # 1 # 156 # -1 # ID=2027793_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.596	WP_114268491.1	gb|WP_114268491.1|OXA-926 [Klebsiella]	NZ_JAXBAV010000010.1	NA	ACMZTC_RS15780	WP_114268491.1
k141_1677577_1 # 1 # 120 # -1 # ID=2028079_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.517	ALC79287.1	gb|ALC79287.1|OXA-472 [Brachyspira pilosicoli]	KR182165.1	NA	NA	ALC79287.1
k141_1589636_1 # 1 # 207 # 1 # ID=2030100_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.411	AEM66528.1	gb|AEM66528.1|OXA-209 [Riemerella anatipestifer]	JF268688.1	blaOXA-209	NA	AEM66528.1
