Query_ID	CARD_Protein_Accession	CARD_Protein_Description	NCBI_Nucleotide_ID	CDS_Name	Locus_Tag	CDS_ID
k141_6278094_1 # 1 # 78 # -1 # ID=4146222_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.154	AEO92079.1	gb|AEO92079.1|OXA-205 [Pseudomonas aeruginosa]	JF800667.1	blaOXA-205	NA	AEO92079.1
k141_2085347_2 # 197 # 262 # 1 # ID=4146632_2;partial=01;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=5-10bp;gc_cont=0.212	AFG73659.1	gb|AFG73659.1|IMP-28 [Klebsiella oxytoca]	JQ407409.1	blaIMP-28	NA	AFG73659.1
k141_5926024_1 # 27 # 281 # 1 # ID=4147918_1;partial=01;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.251	AUW34360.1	gb|AUW34360.1|RSD1-1 [uncultured bacterium]	MG739505.1	NA	NA	AUW34360.1
k141_2085464_1 # 3 # 74 # -1 # ID=4149616_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.528	CAA11707.1	gb|CAA11707.1|gimA [Streptomyces ambofaciens]	AJ223970.1	mgtA	NA	CAA11707.1
k141_164117_2 # 542 # 658 # 1 # ID=4150251_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.444	WP_114272532.1	gb|WP_114272532.1|OXA-727 [Acinetobacter]	NG_061621.1	blaOXA	A7J11_05851	WP_114272532.1
k141_5228749_1 # 2 # 163 # -1 # ID=4150458_1;partial=10;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.346	WP_109545048.1	gb|WP_109545048.1|OXA-542 [Acinetobacter pittii]	NZ_JBLZGS010000004.1	NA	ACN16F_RS09735	WP_109545048.1
k141_3655616_1 # 2 # 118 # -1 # ID=4150544_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.556	WP_109545042.1	gb|WP_109545042.1|ORR-1 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NZ_JBQTPF010000002.1	NA	ACT4R9_RS01650	WP_109545042.1
k141_1388299_2 # 245 # 349 # 1 # ID=4150870_2;partial=01;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.419	QHR93773.1	gb|QHR93773.1|FosL1 [Escherichia coli]	MN464149.1	fosL1	NA	QHR93773.1
k141_2784206_1 # 3 # 200 # 1 # ID=4151086_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.278	AAP69916.1	gb|AAP69916.1|OXA-85 [Fusobacterium nucleatum]	AY227054.1	fus1	NA	AAP69916.1
k141_2605226_1 # 2 # 163 # -1 # ID=4151729_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.549	WP_068981642.1	gb|WP_068981642.1|OXA-527 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NG_051477.1	blaOXA	A7J11_03798	WP_068981642.1
k141_2434181_1 # 231 # 335 # 1 # ID=4152044_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.390	WP_063610930.1	gb|WP_063610930.1|EC-15 [Escherichia coli]	NZ_JBBBTH010000010.1	ampC	ACPS41_RS16420	WP_063610930.1
k141_1210829_2 # 216 # 323 # 1 # ID=4153180_2;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.389	EEL41021.1	gb|EEL41021.1|mphL [Bacillus cereus Rock3-29]	CM000731.1	NA	NA	NA
k141_2784297_2 # 404 # 484 # 1 # ID=4153717_2;partial=01;start_type=ATG;rbs_motif=AAAA;rbs_spacer=12bp;gc_cont=0.383	WP_063865164.1	gb|WP_063865164.1|VHH-1 [Vibrio harveyi]	NG_050334.1	blaVHH	A7J11_00912	WP_063865164.1
k141_3827820_1 # 3 # 209 # -1 # ID=4154731_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.643	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_4526090_1 # 106 # 261 # 1 # ID=4155626_1;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.404	AAM63403.1	gb|AAM63403.1|cphA3 [Aeromonas veronii bv. sobria]	AY112998.1	cephA3	NA	AAM63403.1
k141_2085722_1 # 3 # 71 # -1 # ID=4156644_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.623	AAL51021.2	gb|AAL51021.2|ANT(3'')-II-AAC(6')-IId bifunctional protein [Serratia marcescens]	AF453998.2	ant(3'')-Ih-aac(6')-IId	NA	AAL51021.2
k141_4878416_1 # 162 # 389 # 1 # ID=4158847_1;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.579	AAK63223.1	gb|AAK63223.1|SED-1 [Citrobacter sedlakii]	AF321608.1	NA	NA	AAK63223.1
k141_6278575_1 # 2 # 397 # 1 # ID=4159197_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.366	WP_128268284.1	gb|WP_128268284.1|RSD2-1 [uncultured bacterium]	NG_063892.1	blaRSD2	A7J11_06041	WP_128268284.1
k141_6278592_1 # 3 # 62 # -1 # ID=4159995_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.250	AEV91551.1	gb|AEV91551.1|OXA-212 [Acinetobacter johnsonii]	JN861780.1	blaOXA-212	NA	AEV91551.1
k141_4878466_1 # 1 # 477 # -1 # ID=4160232_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.556	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_2434543_1 # 3 # 98 # -1 # ID=4161424_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.469	WLY62597.1	gb|WLY62597.1|OXA-1221 [Acinetobacter radioresistens]	OR438755.1	blaOXA	NA	WLY62597.1
k141_341833_3 # 527 # 598 # 1 # ID=4161476_3;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.375	CAA30578.1	gb|CAA30578.1|APH(3')-VIa [Acinetobacter baumannii]	X07753.1	NA	NA	CAA30578.1
k141_865000_1 # 3 # 107 # -1 # ID=4162195_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.552	CAA90432.1	gb|CAA90432.1|fusH [Streptomyces lividans]	Z50108.1	fusH	NA	CAA90432.1
k141_6106427_1 # 1 # 210 # 1 # ID=4163689_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.362	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_341972_1 # 3 # 170 # -1 # ID=4164096_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.619	QXM27670.1	gb|QXM27670.1|LAQ-1 [Lelliottia amnigena]	MZ497396.1	blaLAQ	NA	QXM27670.1
k141_3304234_1 # 112 # 414 # 1 # ID=4164547_1;partial=01;start_type=ATG;rbs_motif=AAA;rbs_spacer=12bp;gc_cont=0.521	CAD56147.1	gb|CAD56147.1|nimF [Phocaeicola vulgatus]	AJ515145.1	nimF	NA	CAD56147.1
k141_5752629_1 # 2 # 265 # 1 # ID=4165524_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.337	WP_092689909.1	gb|WP_092689909.1|OXA-666 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NG_062232.1	blaOXA	A7J11_05894	WP_092689909.1
k141_512693_1 # 1 # 234 # -1 # ID=4165809_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.697	UNN26045.1	gb|UNN26045.1|ACT-107 [Enterobacter huaxiensis]	OM967044.1	blaACT	NA	UNN26045.1
k141_1211336_1 # 3 # 200 # -1 # ID=4166768_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.505	WHL54874.1	gb|WHL54874.1|AMZ-1 [Achromobacter mucicolens]	OQ948417.1	blaAMZ	NA	WHL54874.1
k141_1735310_1 # 3 # 68 # -1 # ID=4167325_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.652	WP_109545039.1	gb|WP_109545039.1|STA-1 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NG_057419.1	blaSTA	A7J11_05420	WP_109545039.1
k141_1388949_1 # 1 # 81 # -1 # ID=4168148_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.395	WP_087554513.1	gb|WP_087554513.1|OXA-653 [Acinetobacter]	NG_057615.1	blaOXA	A7J11_05592	WP_087554513.1
k141_2260921_1 # 2 # 316 # -1 # ID=4169245_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.537	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_2260929_1 # 2 # 202 # -1 # ID=4169476_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.537	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_5752800_2 # 198 # 386 # 1 # ID=4169994_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.683	ADF48907.1	gb|ADF48907.1|FosH [Pseudomonas aeruginosa]	GU966683.1	NA	NA	ADF48907.1
k141_2086298_1 # 3 # 203 # -1 # ID=4170412_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.488	ACH58999.1	gb|ACH58999.1|LRA-10 [uncultured bacterium BLR10]	EU408357.1	blaLRA-10	AKSOIL_0012	ACH58999.1
k141_2086327_1 # 1 # 249 # 1 # ID=4171154_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.474	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_5926902_2 # 187 # 261 # 1 # ID=4171213_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.680	QWJ89341.1	gb|QWJ89341.1|B3SU1-1 [uncultured bacterium]	MZ126683.1	blaB3SU1	NA	QWJ89341.1
k141_5229598_1 # 1 # 126 # -1 # ID=4172621_1;partial=10;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.524	AAB36568.1	gb|AAB36568.1|cmlv [Streptomyces venezuelae ATCC 10712]	U09991.1	cmlv	NA	AAB36568.1
k141_6279120_1 # 1 # 294 # -1 # ID=4172632_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.602	CAD56147.1	gb|CAD56147.1|nimF [Phocaeicola vulgatus]	AJ515145.1	nimF	NA	CAD56147.1
k141_6279176_1 # 1 # 321 # -1 # ID=4173782_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.445	BAE05988.1	gb|BAE05988.1|FosB1 [Staphylococcus haemolyticus JCSC1435]	AP006717.1	fosB	pSHaeA01	BAE05988.1
k141_5229761_1 # 1 # 87 # -1 # ID=4176678_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.414	WP_085562388.1	gb|WP_085562388.1|CfiA18 [Bacteroides fragilis]	NZ_CP192714.1	NA	NA	NA
k141_342463_1 # 3 # 311 # 1 # ID=4176815_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.718	WP_122630830.1	gb|WP_122630830.1|SPN79-1 [uncultured bacterium]	NG_062234.1	blaSPN79	A7J11_05896	WP_122630830.1
k141_3304750_1 # 3 # 311 # -1 # ID=4177725_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.566	UTS94227.1	gb|UTS94227.1|OXA-1124 [Pseudomonas aeruginosa]	ON651474.1	blaOXA	NA	UTS94227.1
k141_342611_1 # 1 # 303 # -1 # ID=4181365_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.333	ABR14060.1	gb|ABR14060.1|lnuD [Streptococcus uberis]	EF452177.1	NA	NA	ABR14060.1
k141_5051681_1 # 105 # 323 # 1 # ID=4182248_1;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.594	AAF86220.1	gb|AAF86220.1|vatE [Enterococcus faecium]	AF242872.1	vat(E)	NA	AAF86220.1
k141_5578828_1 # 3 # 62 # -1 # ID=4182757_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.617	ENU21024.1	gb|ENU21024.1|OXA-296 [Acinetobacter bohemicus ANC 3994]	KB849175.1	NA	F994_00492	ENU21024.1
k141_5051708_2 # 209 # 280 # 1 # ID=4183004_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.514	WP_168247898.1	gb|WP_168247898.1|PDC-414 [Pseudomonas aeruginosa]	NG_068202.1	blaPDC	A7J11_06785	WP_168247898.1
k141_1389601_1 # 1 # 480 # -1 # ID=4185448_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.633	APB03222.1	gb|APB03222.1|rphB [Paenibacillus sp. LC231]	KX531052.1	rphB	NA	APB03222.1
k141_6279759_1 # 3 # 80 # -1 # ID=4188835_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.244	AKQ05899.1	gb|AKQ05899.1|tet(55) [uncultured bacterium]	KR857689.1	tet(55)	NA	AKQ05899.1
k141_1736117_2 # 279 # 662 # 1 # ID=4190310_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.654	QXW20276.1	gb|QXW20276.1|CAE-1 [Comamonas aquatica]	CP079746.1	bla	KXJ72_16960	QXW20276.1
k141_2087149_1 # 164 # 283 # 1 # ID=4193335_1;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.525	CAA37699.1	gb|CAA37699.1|R39 [Actinomadura sp. R39]	X53650.1	NA	NA	CAA37699.1
k141_3829314_1 # 1 # 222 # -1 # ID=4193464_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.514	APB03222.1	gb|APB03222.1|rphB [Paenibacillus sp. LC231]	KX531052.1	rphB	NA	APB03222.1
k141_4879832_1 # 2 # 241 # 1 # ID=4193885_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.633	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_5753762_1 # 2 # 70 # -1 # ID=4194155_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.493	AET15272.1	gb|AET15272.1|aadA25 [Pasteurella multocida 36950]	CP003022.1	aadA25	Pmu_03420	AET15272.1
k141_4356108_1 # 196 # 318 # 1 # ID=4194568_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.390	WP_015266427.1	gb|WP_015266427.1|ECV-1 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NG_059320.1	blaECV	A7J11_05688	WP_015266427.1
k141_513883_2 # 270 # 437 # 1 # ID=4194781_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.643	WP_110174956.1	gb|WP_110174956.1|TEM-235 [mixed culture bacterium PE_gF3SD01_32]	NG_059898.1	blaTEM	A7J11_05736	WP_110174956.1
k141_513901_1 # 2 # 310 # -1 # ID=4195269_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.634	BAD58386.1	gb|BAD58386.1|Nocardia farcinica rox [Nocardia farcinica IFM 10152]	AP006618.1	rox	NFA_35380	BAD58386.1
k141_3477704_1 # 1 # 240 # 1 # ID=4195785_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.679	APB03222.1	gb|APB03222.1|rphB [Paenibacillus sp. LC231]	KX531052.1	rphB	NA	APB03222.1
k141_6107661_1 # 3 # 203 # -1 # ID=4196602_1;partial=10;start_type=ATG;rbs_motif=AAAA;rbs_spacer=4bp;gc_cont=0.378	AAP43641.1	gb|AAP43641.1|OXA-53 [Salmonella enterica subsp. enterica serovar Agona]	AY289608.1	oxa-53	NA	AAP43641.1
k141_4880024_1 # 204 # 284 # 1 # ID=4198672_1;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.667	MDY6551534.1	gb|MDY6551534.1|OXA-1260 [Acinetobacter faecalis]	NA	NA	NA	NA
k141_5928044_2 # 343 # 441 # 1 # ID=4200176_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.394	BAP28835.1	gb|BAP28835.1|OXA-420 [Acinetobacter baumannii]	AB983359.1	blaOXA-420	NA	BAP28835.1
k141_1736588_1 # 1 # 243 # -1 # ID=4201914_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.658	WP_085562405.1	gb|WP_085562405.1|IMI-5 [Enterobacter cloacae]	NG_054695.1	blaIMI	A7J11_05011	WP_085562405.1
k141_343494_2 # 186 # 332 # 1 # ID=4202514_2;partial=01;start_type=ATG;rbs_motif=AAAA;rbs_spacer=12bp;gc_cont=0.449	XAJ73535.1	gb|XAJ73535.1|CMH-29 [Enterobacter cloacae]	PP740469.1	blaCMH	NA	XAJ73535.1
k141_5579587_1 # 1 # 60 # -1 # ID=4202871_1;partial=10;start_type=ATG;rbs_motif=GGGTG;rbs_spacer=6bp;gc_cont=0.533	UZZ47413.1	gb|UZZ47413.1|OXA-1178 [Acinetobacter baumannii]	OP895673.1	blaOXA	NA	UZZ47413.1
k141_866562_1 # 3 # 107 # -1 # ID=4203887_1;partial=10;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.648	AKQ05894.1	gb|AKQ05894.1|tet(50) [uncultured bacterium]	KR857684.1	tet(50)	NA	AKQ05894.1
k141_4177765_1 # 3 # 74 # -1 # ID=4205134_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.250	WP_023318187.1	gb|WP_023318187.1|OKP-B-23 [Klebsiella]	NZ_JBISXB010000014.1	NA	ACIAE8_RS17515	WP_023318187.1
k141_2436276_2 # 299 # 445 # 1 # ID=4205486_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.639	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_6108035_1 # 1 # 228 # -1 # ID=4205972_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.605	AAA27459.1	gb|AAA27459.1|aadS [Transposon Tn4551]	M72415.1	aadS	NA	AAA27459.1
k141_1212861_2 # 446 # 628 # 1 # ID=4207369_2;partial=01;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.628	AIA08936.1	gb|AIA08936.1|rphA [Streptomyces sp. WAC4747]	KJ151292.1	NA	NA	AIA08936.1
k141_4880316_1 # 1 # 552 # -1 # ID=4207444_1;partial=10;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.627	APB03222.1	gb|APB03222.1|rphB [Paenibacillus sp. LC231]	KX531052.1	rphB	NA	APB03222.1
k141_5754310_1 # 1 # 66 # -1 # ID=4207701_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.652	WP_009821475.1	gb|WP_009821475.1|SGM-1 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	NZ_JANWGI010000006.1	NA	NYF14_RS03965	WP_009821475.1
k141_2436352_1 # 2 # 175 # -1 # ID=4207817_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.253	ADT70779.1	gb|ADT70779.1|OXA-198 [Pseudomonas aeruginosa]	HQ634775.2	blaOXA-198	NA	ADT70779.1
k141_3133541_2 # 494 # 565 # 1 # ID=4207901_2;partial=01;start_type=ATG;rbs_motif=AAAA;rbs_spacer=11bp;gc_cont=0.417	QHT72948.1	gb|QHT72948.1|OXA-898 [Ralstonia pickettii]	MN968728.1	blaOXA	NA	QHT72948.1
k141_2436364_1 # 2 # 175 # -1 # ID=4208026_1;partial=10;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.247	ADT70779.1	gb|ADT70779.1|OXA-198 [Pseudomonas aeruginosa]	HQ634775.2	blaOXA-198	NA	ADT70779.1
k141_2436401_1 # 353 # 415 # 1 # ID=4209299_1;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.508	AJP77071.1	gb|AJP77071.1|PEDO-2 [Pedobacter sp. ALS-14]	KP109678.1	blaPEDO-2	NA	AJP77071.1
k141_5406073_1 # 131 # 220 # 1 # ID=4209971_1;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.644	AZA07954.1	gb|AZA07954.1|LEN-38 [Klebsiella variicola subsp. tropica]	MK161457.1	blaLEN	NA	AZA07954.1
k141_2607557_2 # 256 # 321 # 1 # ID=4210037_2;partial=01;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.379	AEM66528.1	gb|AEM66528.1|OXA-209 [Riemerella anatipestifer]	JF268688.1	blaOXA-209	NA	AEM66528.1
k141_1042172_1 # 3 # 203 # -1 # ID=4210193_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.582	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_2087848_2 # 542 # 607 # 1 # ID=4211054_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.318	ABA70720.1	gb|ABA70720.1|YRC-1 [Yersinia ruckeri]	DQ185144.1	ampC	NA	ABA70720.1
k141_6108256_1 # 171 # 299 # 1 # ID=4211339_1;partial=01;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.310	WP_007888761.1	gb|WP_007888761.1|CSA-1 [Cronobacter sakazakii]	NZ_DBJDLM010000169.1	NA	RA247_RS22025	WP_007888761.1
k141_514558_1 # 1 # 243 # -1 # ID=4211638_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.362	WVW91582.1	gb|WVW91582.1|IMI-27 [Enterobacter cloacae]	PP296988.1	blaIMI	NA	WVW91582.1
k141_1561640_1 # 3 # 164 # -1 # ID=4211875_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.562	QBQ69719.1	gb|QBQ69719.1|tet(X4) [Escherichia coli]	MK134376.1	tetX	NA	QBQ69719.1
k141_5231131_1 # 1 # 252 # -1 # ID=4212489_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.444	AAB36568.1	gb|AAB36568.1|cmlv [Streptomyces venezuelae ATCC 10712]	U09991.1	cmlv	NA	AAB36568.1
k141_1736993_1 # 2 # 166 # -1 # ID=4212708_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.424	ENX45276.1	gb|ENX45276.1|OXA-304 [Acinetobacter sp. NIPH 542]	KB850206.1	NA	NA	NA
k141_5052880_1 # 1 # 96 # -1 # ID=4212786_1;partial=10;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.521	AKQ05896.1	gb|AKQ05896.1|tet(52) [uncultured bacterium]	KR857686.1	tet(52)	NA	AKQ05896.1
k141_4880528_1 # 3 # 275 # -1 # ID=4212800_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.663	AAL82588.1	gb|AAL82588.1|AAC(3)-Ib/AAC(6')-Ib'' [Pseudomonas aeruginosa]	AF355189.1	aac(3)-Ib/aac(6')-Ib	NA	AAL82588.1
k141_3133779_1 # 1 # 198 # 1 # ID=4213382_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.348	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_5754684_1 # 3 # 206 # -1 # ID=4216599_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.466	AEO25219.1	gb|AEO25219.1|lin [Listeria monocytogenes FSL R2-561]	CP002003.1	NA	LMKG_02372	AEO25219.1
k141_3830247_1 # 161 # 241 # 1 # ID=4216614_1;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.642	BAF36388.1	gb|BAF36388.1|CMY-37 [Citrobacter freundii]	AB280919.1	blaCMY-37	NA	BAF36388.1
k141_2436667_1 # 3 # 98 # -1 # ID=4216652_1;partial=10;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.188	APE19944.1	gb|APE19944.1|Streptomyces venezuelae rox [Streptomyces venezuelae]	CP018074.1	NA	vnz_02285	APE19944.1
k141_5053096_1 # 3 # 140 # -1 # ID=4218244_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	ALF06101.1	gb|ALF06101.1|CBP-1 [Clostridium botulinum]	KP718480.1	blaCBP	NA	ALF06101.1
k141_4880768_1 # 2 # 64 # -1 # ID=4219053_1;partial=10;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.571	AAB66655.1	gb|AAB66655.1|APH(9)-Ib [Streptomyces netropsis]	U70376.2	spcN	NA	AAB66655.1
k141_6108582_2 # 373 # 441 # 1 # ID=4219461_2;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.304	AKP72088.1	gb|AKP72088.1|RASA-1 [Riemerella anatipestifer]	CP007504.1	NA	CG09_1998	AKP72088.1
k141_3306483_1 # 3 # 98 # -1 # ID=4220941_1;partial=10;start_type=ATG;rbs_motif=TAAA;rbs_spacer=5bp;gc_cont=0.438	ACT97415.1	gb|ACT97415.1|CblA-1 [mixed culture bacterium AX_gF3SD01_15]	GQ343019.1	NA	NA	ACT97415.1
k141_3306539_1 # 1 # 132 # -1 # ID=4222466_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.303	AHE40557.1	gb|AHE40557.1|ANT(6)-Ia [Exiguobacterium sp. S3-2]	KF648874.1	aadE	NA	AHE40557.1
